des_id, sight_id, name, num_comment, description,summary, phone, site, duration, open_time, location
21831, 2681772, 邓小平故居陈列馆, 90, ,邓小平纪念园，位于四川省广安市，是一座以邓小平故居为中心、占地800亩、覆盖600余万株花草树木的纪念园。为把邓小平故居建成“天然纪念馆”，广安开展了“我为小平故里植棵树”的活动。该活动得到全国各界的支持和响应，在邓小平故居保护区内营造了“科技林”、“巾帼林”、“青年林”、“大学林”、“记者林”、“国防林”等20多个园林。目前，邓小平故居陈列室正在建设中。陈列室占地6亩，建筑设计风格融合川东民居特点和现代气息。室内设有门厅、序厅、缅怀厅、音像厅、信息中心、展厅和休息厅，室外塑有雕像和丰碑。, 0826-2412611;0826-2412393, , , 08:30-17:00(1月1日-12月31日周一-周日)tips:电影放映时间:09:00、09:45、10:30、11:15、12:15、13:00、13:45、14:30、15:15、16:00、16:45。（每场10分钟），陈列馆周一闭馆（节假日除外）。, 四川省广安城北，协兴镇牌坊村
21831, 5427113, 神龙山巴人古堡, 36, ,神龙山巴人石头城占地200余顷，高81米，为城区最高点，距市中心仅1.5公里。因其山势突兀险要，蜿蜒欲飞呈腾龙之状而得名，曾为古巴国要塞。神龙山为古巴国通往秦蜀之间的要径，东指荆楚，南卫虎都，西连蜀汉，北望三秦，是巴国重要的门户之一。神龙山控南北之要隘，扼东西之咽喉，易守难攻。险要的地形和宜人的风水，是当时进入巴国的首要通道，自古为兵家所必争。其核心部分千年古堡猊峰城和龙泽寺，就是古巴国留下的一个军事要塞。该城由龙门关、土舟湖、龙台三部分构成，其人文历史又由巴人文化、龙泽寺宗教文化和28星宿天象文化三大部分组成。始建之年己不可考，因年代久远，战乱频繁，原有城堡早已颓毁，现在的猊峰城是在古巴国依存的基础上，依据旧址恢复修缮的。以巴文化为魂，巴人石头城建筑特色鲜明——是“用石头在石头上建起来的石头城”。有东方特洛伊城的美称。巴人石头城由数万块重以吨计的条石构建而成。雄浑的建筑风貌、刚直的线条矗立在游人眼前，是全国仅有的巴人文化遗存。神龙山巴人石头城，因其厚重的文化底蕴，宏大的建设规模，精湛的建造工艺。矗立于中国园林界，堪称国内独一无二的山水园林精品。, 0826-2888999, , , 07:00-18:00(1月1日-12月31日周一-周日), 四川省广安市城南公园街188号
15981, 1392109, 剑门关风景区, 338, 首批国家级风景名胜区，第六批全国重点文物保护单位，国家级森林公园，国家自然与文化双遗产等,由剑门关、翠云廊两个紧邻景区组成，被《中国国家地理》评为四川最美100个拍摄点之一。因唐代大诗人李白《蜀道难》中“剑阁峥嵘而崔嵬，一夫当关，万夫莫开”而闻名。剑门蜀道肇始于西周，使用至民国，民间至今仍在使用，它是先秦古蜀道—金牛道的核心价值地段。现形成了54个极具观赏价值的景点，是寻踪探险之旅，历史穿越之旅，休闲养生度假之旅的理想之地。, 0839-6750978, http://www.zgjmg.com/, 3小时以上, 08:00-17:30(4月30日-10月31日周一-周日)08:30-17:30(11月1日-次年4月30日周一-周日), 四川省广元市剑阁县剑门关镇108国道附近
15981, 5428355, 剑门关天赐温泉, 19, ,天赐剑门关温泉（剑门关天赐戴斯温泉度假酒店）位于四川省广元市剑阁县新县城中心清江河边，与秦岭、太白山相望，距绵广高速公路剑门关站500米，距广元机场20公里，距离成都约240公里，是连接四川与陕西、甘肃的重要通道。毗邻国家4A级著名风景名胜区――剑门关、翠云长廊。剑门关以雄奇险峻和三国文化闻名天下，七十二峰峰峦若剑，翠云长廊千年古柏森林，是世界文化遗产。交通, 0839-6665202;0839-6333333, , , 全天(1月1日-12月31日周一-周日), 四川广元市剑阁县新县城中心
15981, 6646373, 觉苑寺, 9, ,, , , , , 四川省广元市剑阁县觉苑街
15981, 66273296, 鸟道, 5, ,, , , , , 四川省广元市剑阁县剑门关镇108国道附近剑门关景区内
15981, 66273308, 剑门关景区-金牛峡栈道, 1, ,, , , , , 四川省广元市剑阁县剑门关镇108国道附近剑门关景区内
21261, 6583374, 米亚罗自然保护区, 230, 中国最大的红叶景区之一，金秋季节红叶漫山遍野,--米亚罗风景区是中国发现并开放的面积最大的红叶风景区之一，曾经比北京香山红叶风景区大180余倍。--每到金秋十月、十一月，米亚罗便到了一年中最美的时候，漫山遍野的红叶非常壮观！--藏羌少数民族村的石寨、古堡、碉楼等各具特色的建筑掩映在密林之间，错落有致，还保留着许多古老的民俗。--如果要看红叶，只能深入公路两边的沟内徒步观赏，而且每年红叶的时间并不固定，需要与景区咨询。, 0837-6824788, , 1-3小时, 全天(1月1日-12月31日周一-周日), 四川省阿坝藏族羌族自治州理县亚罗镇317国道米亚罗风景区
21261, 59346400, 二古溪村, 4, ,, , , , , 四川省阿坝藏族羌族自治州理县
21261, 2398227, 八角碉藏寨, 5, 以石木碉楼为特色的古老藏寨，有“嘉绒歌舞之乡”之称,八角碉藏寨位于米亚罗镇以东，村子不大，地处雪山森林红叶环绕之中，风景很美。这里只有30余户人家，一座碉楼就是一户人家，碉楼之间的路因房屋的错落而千回百转，房前竖着高高飘扬的经幡。拥有浓浓嘉绒风情的藏族民风，男女老少皆能歌善舞。, , , 1-3小时, 全天(1月1日-12月31日周一-周日), 于四川省阿坝藏族羌族自治州理县米亚罗镇
21261, 33639756, 危关石碉, 0, ,, , , , 全天(1月1日-12月31日周一-周日), 四川省阿坝藏族羌族自治州理县米亚罗镇
29378, 32706958, 莫斯卡金龙寺, 13, ,, 13541884540, , , 全天(1月1日-12月31日周一-周日), 四川省甘孜州丹巴县莫斯卡
29378, 74596612, 莫斯卡沟, 1, ,, , , , , 四川省甘孜藏族自治州丹巴县莫斯卡村
63021, 5354, 黄龙溪古镇, 1404, 不仅风光秀丽、环境优美，还是驰名中外的天然影视摄影基地。素有“影视城”、“中国好莱坞”之称。,距今有1700余年历史，是国家文化部命名的中国民间艺术(火龙)之乡、国家级环境优美小城镇。镇上古牌坊、古寺庙、古建筑民居与古榕树浑然一体，青石板铺就的街面，尽显古香古色。古镇上餐厅比较多，一根面、豆鼓、芝麻糕是最受推荐的美味，还可以品尝农家饭。, 028-62157666;028-85696001;18030745811, , 3小时以上, 全天, 四川省成都市双流区黄龙溪镇黄金路78号
63021, 7032291, 紫颐香薰山谷景区, 56, ,这里拥有大面积的独立成片的纯正法国普罗旺斯薰衣草花田，鲜花绽放之时，紫兰惊艳、满园花香，是拍摄婚纱照的好地方，景区内也提供拍摄婚纱照和写真的服务。, 028-87617777, http://www.zyxxsg.com/xiangxu.html, 3小时以上, 08:00-20:00，09:00-17:30(售票时间)(1月1日-12月31日周一-周日)tips:营业时间可能受天气等影响而变更，请以当天园区现场公告为准。, 四川省成都市双流区太平镇双简路12号
63021, 31522, 观音阁老茶铺, 21, ,位于彭镇马市坝街的老茶铺据说是明朝时的老建筑，用作茶铺至少也有上百年历史，当地人都叫它“观音阁”。这个名字的由来有一段传奇故事：大约一百多年前，彭镇（当时叫彭家场）发生了一次大火灾，整个镇子几乎都被烧光了，但这间茶铺却幸免于难。当地流行一种说法，说茶铺是观音菩萨踩着的地方，后来，老百姓就把茶铺称为观音阁了，还在茶铺里供起了观音菩萨。这间百年的老茶铺原本是俸神烧香的庙子，叫“观音阁”，后来改成了茶铺。老虎灶是这个茶铺的精髓所在，灶头烧着几把已经很旧的还换了壶底的茶壶，灶的另一头是摆得整整齐齐、洗得干干净净的水杯，老虎灶旁边则是由几个青石板做成的的水缸，里面装满了从地下抽出来的井水，水缸四周爬满了青苔，像是在诉说它的过去。墙上的语录、标语、特色的画面虽然距离70后这一代人有痕迹，但却相对遥远，倍感模糊。而对于70以前的人来说，这里对于他们灵魂深处的触动更为实际和心灵相通。有些人来这里聊天、听收音机；还有些人买点蔬菜然后坐在茶铺里择菜等，另外几个人围坐一起打当地的纸牌，也有来此发呆的人。现在，一大群记者正向此处聚集，来一碗老茶，记叙着这里的传统。, , , 1-3小时, 免费, 四川省成都市双流县彭镇马市坝街 23号
63021, 33577680, 浩海立方海洋馆, 11, ,浩海立方海洋馆位于成都市海滨城购物中心内，海洋馆有丰富的海洋生物和与娱乐项目，适合情侣和亲子出游。浩海立方是中国最大、最专业的室内潜水中心。在水容量达15000立方米、深达11米的大洋池里，可以进行深潜、浮潜，也可以乘坐半潜艇。海洋馆内可近距离观赏各种鱼类、两栖类海洋动物，带上孩子来这里观赏一定能玩得非常尽兴。水母馆值得一去，游动的水母配上点缀的灯光，瑰美动人。, 028-85755588, http://www.cubeo.com.cn/, 3小时以上, 10:00-22:00；停止入场时间:21:00(1月1日-12月31日周一-周日), 四川省成都市双流县蛟龙港海滨广场
63021, 33580196, 兴隆湖湿地公园, 16, ,"兴隆湖，位于双流县兴隆镇内，是天府新区的重大基础设施项目之一，它是利用鹿溪河上筑坝营造出来的，水域面积4500亩，蓄水量超过1000万立方米，是集观光、休闲、防洪、灌溉、生态于一身的综合性水生态场所，被称为是天府新区内的“生态之肾，湖区水质据说达到了欧洲标准的“蓝色”生态湖泊。", , , 1天, 全天(1月1日-12月31日周一-周日), 四川省成都天府新区
34802, 7881, 街子古镇, 508, 五大天府古镇之一，“一瓢诗人”唐求故里,街子古镇位于崇州城凤栖山下，有上千年的历史，保存了浓郁的清代西南小镇的韵味。主要由三部分组成，即街子古镇、光严禅寺和凤栖山森林公园，既山灵水秀，又古色古香。值得一提的是，街子古镇的双河遗址距今4300多年，是成都平原史前城址群的重要组成部分。此外还有千年银杏、千年古楠、上古寺、清代古塔，清末民初古建一条街等文物古迹二十余处。街道两侧开着各色店铺，售卖古镇特色美食汤麻饼等，不妨买一个拿着边吃边走。, 028-82289555, http://www.jzgz.roboo.com/, 1-3小时, 全天(1月1日-12月31日周一-周日), 四川省成都市崇州市惠丰路1号
34802, 6329128, 四川建川博物馆聚落, 161, ,★成都周边最有特色的博物馆之一。, 028-88318000, http://www.jc-museum.cn/, 1-3小时, 09:00-17:30；停止入场时间:16:30(1月1日-12月31日周一-周日), 四川省成都市大邑县安仁镇迎宾路二段550建川博物馆
34802, 5429385, 大邑刘氏庄园博物馆, 246, 大邑刘氏庄园是国内目前规模最大的近代地主庄园建筑群,大地主刘文彩建造的。庄园占地７万余平方米，建筑面积达21055平方米，为南北相望相距300米的两大建筑群。南部是刘文彩的老公馆，1932年建造；北部是刘文彩为自己和弟弟刘文辉（1949年起义，解放后曾任国家林业部部长等职，1976年在北京病逝）建的新公馆，1942年落成。大邑刘氏庄园博物馆与众多的庄园建筑相比，突出的特点是：规模浩大，保存完整；建筑风格中西合璧；二十世纪三十年代川西平原具有代表性。大邑刘氏庄园博物馆的建筑风格既有中国封建豪门府邸的遗风，又吸收了西方城堡和教堂建筑的特色，中西合璧，特别以新馆较为显著。, 028-88319959;028-88315113, http://www.dylszybwg.com/, 1-3小时, 09:00-17:30；停止入场时间:17:00(1月1日-12月31日周一-周日)tips:以上信息仅供参考，具体请以景区当日公示为准, 四川省成都市大邑县安仁镇金桂街15号
34802, 5433321, 安仁古镇, 197, 中国最大的民间博物馆群落，被称作“博物馆古镇”。,安仁古镇距离成都不远，只有一个小时车程。古镇始建于唐朝，现存的旧式街坊建筑多建子清末民初时期。这里有民国年间刘氏家族鼎盛时期的建筑，风格中西式样结合，庄重、典雅、大方的各式院落，造就了安仁镇特殊的建筑风貌，号称“川西建筑文化精品”；还有建川博物馆、安仁老街、刘文成公馆等景点也不容错过。这里的住宿、餐厅一应俱全，交通也非常方便，值得推荐。, 028-88319116, http://www.anrentown.com/, 1天, 全天(1月1日-12月31日周一-周日), 四川省成都市大邑县安仁镇
34802, 6330897, 元通古镇, 34, ,崇州市元通古镇，国家AAAA级旅游景区，距离成都市区38公里，城镇规划面积3.5平方公里，已建成面积1.7平方公里），古镇历史1650年。为四大集镇之一，文锦江、味江、泊江三江汇合，贯穿元通全境。清末民初，元通号称“小成都“。湖广江西等省的商人也到此经商并建造会馆，精明的元通人在江边筑起了场镇。从元通镇粮站的一道大门进去，爬上一栋6层楼楼顶，从楼顶可以看到，大片青瓦屋顶，沿着文井江鳞次栉比，临河而居，中间一条街道穿行其中，好一派江南水乡的味道。用“古老”来概括元通古镇再合适不过了，在半边街尽头的老石拱桥边的吊脚楼小憩，看江水从身边流过，想象着1600年前元通的繁华，让人感叹“逝者如斯夫”。它位于成都崇州都江堰的旅游通道上，人们去街子文锦江鸡冠山九龙沟旅游点，一般匆匆而去，很少走进它，它就是在清代就有“小成都”之称的元通古镇。, 028-82263656;028-82262653;15198029868, , 3小时以上, 全天(1月1日-12月31日周一-周日), 四川省成都市崇州市元通镇
21832, 7694047, 八台山风景区, 32, ,, 0818-608099, http://www.bts517.com/, , 08:00-16:30(1月1日-12月31日周一-周日)tips:旺季为：1月、2月、3月、5月、7月、8月、10月、12月淡季为：4月、6月、9月、11月, 四川省达州市万源市八台乡
21832, 2967845, 达州凤凰山, 39, ,, 0818-2391131, , , 08:00-19:00(1月1日-12月31日周一-周日), 四川省达州市达川区
21832, 2768086, 五峰山国家森林公园, 14, ,四川省五峰山森林公园位于四川省达州市大竹县，距县城22.5公里，总面积876.16公顷。五峰山，相传古时有五只凤凰(亦说五位仙女)，来此朝拜太阳，因贪恋美景不愿离去，久而久之化作五个山峰而得名。五个山峰，峰峦叠嶂，山色云影，或依或离，各呈其奇。, 0818-6931318, http://www.cdwfs.cn/, , 08:00-17:30(1月1日-12月31日周一-周日), 四川省达州市，大竹县月华乡五峰山
21832, 5504056, 达县真佛山, 35, ,真佛山相传是如来佛祖下凡投胎化为孝子，取名蒋德化，自幼以孝善为本，曾五次割股疗亲和救治当地百姓，后落发为僧，在此自立佛堂，修建庙宇，取名“德化寺”，从此扬名千里，香火日益鼎盛。风景区主要由德化寺、玉佛寺、金刚寺、凌云寨等人文景观，以及胭脂湖、三仙石、海螺洞、莲花庵、云华山、刀脊梁等自然景观构成。, 0818-3310025, , , 08:00-17:00(10月1日-次年2月28日周一-周日)08:30-17:00(3月1日-9月30日周一-周日), 四川省达州市达县福善镇真佛山景区管理处
21832, 15286026, 巴山大峡谷, 8, ,巴山大峡谷前身为宣汉百里峡，位于四川省达州市宣汉县境内，是国家AAA级旅游景区（正在申报国家AAAA风景区）、国家地质公园、省级自然保护区，是国家级非物质文化遗产土家薅草锣鼓所在地。巴山大峡谷属喀斯特地貌，六大山脉托出十大主峰，景区历史悠久，古迹众多。有秦末汉初樊哙屯兵驻扎留下的将军坪、跑马梁、拴马石、大通险道及石栈道等遗址，有张献忠、白莲教留下的青龙寨、大寨子等遗址。巴山大峡谷山势奇特，河水清澈，溶洞成群，动物多而珍贵，植物丰富而罕见；山环水绕，深谷一线，峰丛入云，和谐完美。有百兽聚会、仙女岩、观音洞、南天门、二龙飞瀑、老黄山、犀牛望月、一线天、盘龙洞、雄鸡鸣天十大景点，既各具特色，自成一体，又交相辉映，互相烘托，构成景区300里峡完美和谐的整体。因宣汉百里峡与河北省野山坡百里峡重名，且外地景区已提前注册“百里峡”，宣汉百里峡景区于2015年9月更名为“巴山大峡谷”。, 0818-5886666, http://www.zgbsdxg.com, 1天, 08:00-18:00(夏季)，08:30-17:30(冬季)(1月1日-12月31日周一-周日), 四川省达州市通川区宣汉县渡口乡
15984, 6327161, 泸山邛海风景区, 1096, 可荡舟尝湖鲜，或骑自行车环湖观景,邛海是四川第二大淡水湖，盛产鱼虾，是有名的天然渔场，亦是当地人最爱度周末的后花园。目前邛海被规划为国家湿地公园，景区内主要包括观鸟岛、梦里水乡、烟雨鹭洲和西波鹤影等几大区域。海边坐在月亮上的少女雕塑是小镇的标志性建筑，经过邛海公园可达观海湾区域，早操可俯瞰整个邛海。不论是在湖边住上一个周末，荡舟尝湖鲜，还是租辆自行车环湖一周都是不错的体验。, 0834-3952075;0834-3950716, , 3小时以上, 全天, 四川省凉山彝族自治州西昌市邛海泸山景区
15984, 6327166, 凉山彝族奴隶社会博物馆, 82, 中国第一个民族博物馆,凉山彝族奴隶社会博物馆是中国第一个民族博物馆，也是世界唯一反映奴隶社会形态的专题博物馆。其不仅是研究奴隶制社会的活教材，还是目前中国彝族文物较为集中的的藏馆。整个博物馆共有七个展厅，全面而系统的介绍了凉山彝族奴隶社会的政治、经济、军事、文化和民俗等各个社会形态。其中，陈列的彝族古代冷兵器以及凉山彝族留下的唯一一架民间自造织布机都值得一看。在这里你可以去了解彝族的历史，还有那段与红军相关的峥嵘岁月。, 0834-3223150, http://www.lsyzbwg.com/, 1-3小时, 08:30-17:00(1月1日-12月31日周一-周日), 四川省凉山彝族自治州西昌市西门坡街37号，泸山风景区中部
15984, 33647468, 邛海国家湿地公园, 26, ,, 0834-3950716, , , 09:00-18:00(1月1日-12月31日周一-周日), 四川省凉山彝族自治州西昌市032乡道附近
15984, 5429943, 小渔村, 130, 体验朴实自然的渔家民俗，品尝邛海海鲜,--小渔村景区位于邛海北岸，在这里可以隔湖观赏对岸的泸山景区和邛海公园，向西北可观赏城市湿地景观。--整个景区以展现农家风情、渔家乐趣的朴实自然的民俗景观，同时融入现代时尚自然人文景观为特色。--景区分为出入口广场区、儿童嬉戏园、农家乐园、滨海广场、芳菲坪、渔家风情园、跑马场和自助野营区八大景观区域。--在小渔村的中心区域有很多街道式农家乐，在这里尽可品尝邛海海鲜，诸如炒田螺、醉海虾、烤海鱼。, , , 3小时以上, 全天(1月1日-12月31日周一-周日), 四川省凉山彝族自治州西昌市(邛海东北侧)
15984, 3001955, 月色风情小镇, 50, 集娱乐、餐饮和住宿为一体的综合旅游区,--月色风情小镇采取电线结合的空间组合方式，以上门广场为起点，形成了一条自山至海的漫步路线。--小镇以邛海泸山独特的历史文化和山水文化为载体，形成集娱乐、餐饮和住宿为一体的综合旅游区。, , , 1-3小时, 全天(1月1日-12月31日周一-周日), 四川省西昌市泸山景区入口处
11719, 6414814, 毛垭大草原, 215, ,属川西高寒草原、沙鲁里山脉中最大的山间草原、曾被《中国国家地理》评为中国最美的六大草原之一。318国道从中穿过，无量河一路相随延伸至海子山脚，风光壮美无限。7月进入观光黄金季节，野生动物成群，是摄影爱好者的天堂。每年8月1日举办理塘八一赛马节，可以欣赏“倒挂金钟”、“俯身拾银”等高难度动作的赛马与精彩的锅庄歌舞。海拔3700米以上、昼夜温差大、紫外线强。注意保暖防晒、自备高热量食品补充体力。, , , 1-3小时, 全天(1月1日-12月31日周一-周日), 四川省甘孜藏族自治州巴塘县禾尼乡政府西北
11719, 6327320, 措普沟国家森林公园, 70, ,措普沟自然生态保护区位于县城北部措拉区境内，东起毛垭坝与理塘接壤，西至海拔4860米的亚素高山，南从列衣、沙溪乡以上至扎金甲波神山与白玉相邻，方圆九百平方公里。措普沟景区由华山、雪山、湖泊、森林、河流、峡谷、瀑布、温泉、草原、野生动物和寺院等人文景观组成。巴塘境内有一百多个奇姿异色的湖泊撒落在大地上，这些湖泊中有川西高原最大的措拉湖，也有深邃莫测的亚莫措根湖，而最秀美的要数松耳石般碧翠的措普湖。它四面环山，紧靠峭壁嶙峋、山体裸露、山型奇特无比的扎金甲博神山，它的正面是5833米的尼特岗日峰，周围被茂密的原始森林和翠绿草坡环抱；湖区景色秀丽妩媚，波光粼粼的湖面，清碧亮丽的湖水，平静无语地置于灿烂阳光下。湖边的森林里有很多珍禽异兽栖息，湖里成群的鱼儿自由穿梭，但人们从不捕杀这些动物，千百年来一直保持着原始生态，环境十分幽静，犹如世外桃源。站在插有许多嘛呢经幡的湖边，向湖里发出“呜、呜……”的叫声，随着这有节奏的声波，鳞光闪闪的鱼群会蜂拥而至争抢投下的食物，当你把手放入水中，便会有许多鱼来“亲吻”你的手指，让你充分感受到人与自然的高度和谐。藏区各地千姿百态、神秘莫测的神山圣湖，都有美妙动人的民间传说，措普湖也不例外。沿一条缀满青苔的石阶路拾级而上，按藏传佛教的习俗，从左至右绕湖一周，有许多富有诗情画意的小景点和美妙神奇的传说。扎金甲搏峰顶两个直插云霄的峰尖，下凡到人间游玩，人祥地和，湖光山色斑斓绚丽，迷人的景色深深地打动了两位的心，他们畅意游玩，留连忘返，于是化作雄伟壮丽的山峰永留人间。措普湖与扎金甲博峰，是这一区域里最壮美、最神奇的山与湖，是藏民崇拜敬仰的神山圣湖，也是人们节假日聚会娱乐的地方。, , http://cpfp.forestry.gov.cn/, 3小时以上, 全天(1月1日-12月31日周一-周日), 四川省甘孜藏族自治州巴塘县安康县城北部措拉区境内
11719, 6414754, 格聂神山, 64, 南康巴地区第一高峰，藏传佛教神山。,藏语名为呷玛日巴，是我国藏传佛教24座神山中的第13座女神峰。主峰海拔6204米，形状似佛，周围被5000米以上的群峰簇拥，蔚为壮观。山顶终年积雪，坡壁峥嵘陡峭，山麓高原森林与草甸构成辽阔的高原牧场。山体看似和缓实则陡峭，暗藏雪崩玄机，攀登难度大。, , , 1天, 全天(1月1日-12月31日周一-周日), 四川省甘孜州理塘县热柯乡
11719, 2423312, 措普湖, 19, ,, , , , , 四川省甘孜州巴塘县措拉区
11719, 2423313, 措普寺, 14, ,, , , , , 四川省甘孜州巴塘县措拉区
36836, 2408741, 观音桥镇, 77, 通往阿坝、色达、青海甘肃等地的交通要道口城镇,观音桥镇是通往阿坝、色达、青海甘肃等地的交通要道口城镇。镇上的住宿业非常发达，几乎整个镇子都是宾馆或者客栈。镇上的观音庙是全国三大观音道场之一，是众多信徒心中的圣地。, , , 1-3小时, 全天(1月1日-12月31日周一-周日), 中国四川省阿坝藏族羌族自治州金川县观音桥镇
36836, 2403186, 沙耳乡, 26, 金川县的梨花最佳拍摄点之一,沙耳乡是金川县梨花最佳拍摄点之一，每年春天，这里万亩梨花齐放。这里农家乐配套齐全，著名的神仙包就坐落在乡政府的背后。, , , 1天, 全天(1月1日-12月31日周一-周日), 中国四川省阿坝州金川沙耳乡
36836, 8082446, 金川河谷, 35, 有“高原江南”之称，观赏梨花的最佳地点,河谷内的雪梨种植区沿大渡河畔绵延百余里，数量达到十余万株。每年春季梨花绽放时，进入赏花最佳期，河谷中被雪白的梨花铺满。到了秋天，可以看到绵延数十公里的红叶，又是另一番景象。, , , 1-3小时, 全天(1月1日-12月31日周一-周日), 四川省阿坝藏族自治州金川县
36836, 33677124, 观音桥, 18, ,, 0837-2535222, http://www.jcgyq.com/, , 全天(1月1日-12月31日周一-周日)09:00-12:00(观音庙)，14:30-17:30(1月1日-12月31日周一-周日), 四川省阿坝藏族自治州市金川县观音桥镇
36836, 33677204, 土基钦波观音庙, 9, ,, , , , 免费开放。, 四川阿坝藏族羌族自治州金川县观音桥镇
46641, 6634676, 轿顶山, 90, ,轿顶山位于汉源县皇木办事处境内，轿顶山为大相岭山脉东段余脉，呈南北走向，周围75平方公里，顶平而宽阔，四周悬岩绝壁，形如轿顶。顶上突起二峰相对峙，称大小轿顶。主峰海拔3552米，为汉源境内群山之冠。轿顶山平均海拔在3000米以上，冬季严寒，夏季风景秀丽，凉爽宜人。登高俯览，群山尽收眼底。北眺峨眉云海，白浪翻腾，一望无际；南观贡嘎雪峰，峥嵘夺目，峰刃直插蓝天。云蒸雾绕时，山腰形成云海，千山峰尖，出露云雾之中，宛如云海中小岛，风吹幻化，千姿百态。, , , 1-3小时, 07:30-22:00(1月1日-12月31日周一-周日), 四川省雅安市汉源县
46641, 6327654, 四川大渡河峡谷国家地质公园, 76, ,大渡河峡谷位于四川省乐山市金口河区、雅安市汉源县与凉山彝族自治州甘洛县接壤部位，总面积约404平方公里。属典型的河流侵蚀谷峡谷地貌，长约26公里，谷宽70至150米，局部小于50米，落差1000至1500米，最大谷深2600米，为长江三峡的一倍、比美国科罗拉多大峡谷还深860米，气势雄伟。, , , 3小时以上, 全天(1月1日-12月31日周一-周日), 雅安汉源县306省道四川大渡河峡谷国家地质公园
46641, 2618727, 九襄古镇, 60, ,, , , 1-3小时, 全天(1月1日-12月31日周一-周日), 四川省汉源县九襄镇
46641, 6634673, 清溪古镇, 12, ,, 028-86654780, , , 全天(1月1日-12月31日周一-周日), 四川省雅安市汉源县108国道附近
46641, 6634674, 佛静山, 7, ,, , , , , 四川省汉源县双溪乡
63005, 5426471, 伍须海, 55, ,伍须海是国家级贡嘎山风景名胜区的重要组成部份，位于九龙县的北部。由山峰、原始森林、林中溪流，五花草甸、高山草甸与湖泊、奇树和各种珍稀动植物及独特的藏族风情组成。伍须海被当地人喻为“仙女梳妆的明镜”，原始森林和宽阔的草甸环绕湖泊，湖水碧绿透明，环境幽静。从夏到秋，周围百花盛开，争奇斗艳。古树盘根错节，藤枝攀延缠绕，杜鹃树向湖面，使伍须海显得原始、古朴，置身其间，仿佛进入仙境。交通, , , , 07:00-19:00(1月1日-12月31日周一-周日), 四川省甘孜藏族自治州九龙县汤古乡五须村
63005, 7921381, 仙女湖, 10, ,, , , , , 四川省甘孜藏族自治州九龙县
63005, 25402013, 日鲁库大草原, 1, ,日鲁库大草原海拔为3654米，它是伍须海风景区的重要组成部分。草原虽不大，但是非常值得一游，有条蓝色的“s”形小河从草原款款而过，在入水处还有道彩色瀑布，令画面很写意。这里是个冬季的高山牧场，平时这里人烟稀少，周围有几间木屋也是空荡荡的。, , , 1-3小时, 全天(1月1日-12月31日周一-周日), 四川省甘孜藏族自治州九龙县
63005, 2654560, 鸡丑山, 4, ,, , , , 全天(1月1日-12月31日周一-周日), 四川省甘孜藏族自治州康定县
63005, 2713292, 猛董, 2, ,, , , , 全天开放, 四川省甘孜藏族自治州九龙县猛董
16463, 5437036, 罗城古镇, 73, 仍保留着部分明清时代老四川文化的船形老街,--罗城古镇始建于明代，建筑布局极为独特，全镇坐落于山顶，街道房舍如一艘航船，古镇主街凉厅街俗称“船形街”。--时至今日，这条幸存下来的老街仍保留着部分明清时代老四川文化的人文风貌，共同生活着汉、回、彝、满、藏、黎、苗7个民族。, 0833-4367364, , 1-3小时, 全天(1月1日-12月31日周一-周日), 四川省乐山市犍为县东北部
16463, 5428160, 嘉阳国家矿山公园, 77, 中国煤炭工业发展的“实体博物馆”，拥有国内唯一专门用于观光体验的真实矿井,--嘉阳国家矿山公园是以展示人类矿业遗迹为主，体现矿业发展历史内涵，并供人们游览观赏与科学知识普及的矿山公园。--嘉阳煤矿建矿历史已有70余年，这里有被誉为工业革命“活化石”的嘉阳小火车和具有中西合璧建筑特点的原生态小镇芭蕉沟等矿业遗迹，被认为是中国煤炭工业发展的“活体里程碑”和“实体博物馆”。--黄村井矿井探秘游项目是四川煤炭工业博物馆的一个体验分馆，利用已经报废20年之久的嘉阳煤矿一号矿井，重新打开维修改造而成，是国内唯一专门用于旅游观光体验的真实煤矿。--矿井专门布置为旅游观光，安全系数很高，但井下没有卫生间。入井前须检查是否佩带好矿工帽和矿灯，矿灯设有两档开关，需要旋转到最亮的那一档，另一档是应急备用的小灯。, 0833-4092599, http://bbs.scjyjt.com/, 1-3小时, 公园全天开放，小火车售票时间：9:00-16:30, 四川省乐山市犍为县芭沟镇
16463, 8083799, 芭沟镇, 15, ,, , , , , 四川省乐山市犍为县芭沟镇
16463, 33676792, 芭蕉沟, 11, ,, , , , 全天(1月1日-12月31日周一-周日), 四川省乐山市犍为县芭沟镇
16463, 2691988, 嘉阳桫椤湖旅游景区, 17, 景区内桫椤多达五十多万株，可乘游船欣赏湖光山色,--同兴桫椤湖景区是四川省首批自然生态园区之一，景区内的桫椤多达五十多万株，桫椤与湖水相伴，湖光山色与桫椤相映成趣。--桫椤湖景区需要坐船才能来回。桫椤湖是马边河上游修了水电站后形成的，因湿度很大，小生物特别多，一定要多备驱蚊水等。, 0833-4221331, http://www.jyslh4a.com/, 1-3小时, 全天(1月1日-12月31日周一-周日), 四川省乐山市犍为县同兴乡桫椤湖
