id, name, img, num_people, detail
17625, 木里, http:\/\/b1-q.mafengwo.net\/s7\/M00\/EC\/27\/wKgB6lSpCc6AVohXAAjB9zHwpSE328.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1342, 木里藏族自治县地处青藏高原南缘，横断山脉中段，位于四川省西南边缘，境内山峦重叠，河流环绕。县境东面和东北面与冕宁县及甘孜州九龙、康定二县隔雅砻江遥望，北面与甘孜州雅江、理塘二县接壤。西南和西北面与甘孜州稻城县连界，南面和东南面与本州盐源毗邻，西南面与云南省迪庆藏族自治州中甸县、丽江地区宁蒗彝族自治县犬牙交错，并同云南省丽江地区丽江纳西族自治县一江相隔。县内最高海拔5958米，最低海拔1470米，相对高差大，气候、土壤、植被呈明显的垂直变化，形成“一山有四季，十里不同天”的立体气候。
63044, 平武, http:\/\/n1-q.mafengwo.net\/s10\/M00\/33\/A1\/wKgBZ1hzkqWATU_1AA5Vdf17NF474.jpeg?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1021, 平武处于绵阳北部，位于四川盆地西北部，青藏高原向四川盆地过渡的东缘地带，具有典型的山地地貌景观。境内山清水秀，森林茂密，有国家一级保护动物大熊猫、金丝猴、扭角羚等，是“熊猫的故乡”。境内旅游资源众多，有报恩寺、王朗自然保护区、泗耳自然保护区、小河沟自然保护区、北山公园、龙池坪森林公园、白马民族风情等浏览景区。
15975, 街子古镇, http:\/\/p1-q.mafengwo.net\/s7\/M00\/96\/BF\/wKgB6lSoq6WAeEj0AAh-e99Pesk876.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1209, 街子古镇位于四川崇州市，毗邻青城后山和九龙山，依山傍水，青山绵亘，层峦叠嶂，常年清水不断，因而有“川西水乡”之名。街子镇所处的凤栖山风景区拥有千亩原始森林，千年古楠、古柏、古杉、古银杏、参天蔽日；山中深藏以光严禅院为中心的32座寺庙等古迹，集自然风光和人文景观于一体，集中反映了清代祖国西南小镇风貌。
37839, 温江, http:\/\/p1-q.mafengwo.net\/s7\/M00\/E5\/79\/wKgB6lSpAfuAKghzAAib4PrXuzM713.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1350, 温江位于中国四川省成都市西部，面积277平方公里，人口32.67万。温江全 境位于成都平原腹地，气候温和，河网密布，适合农业耕作，素有“金温江”之称。东临成都市青羊区，南毗双流县，西接崇州市，北靠郫县、都江堰市。区府所在 地－柳城街道办事处人和路距成都市中心城区（二环路）15公里，距双流国际机场18公里。金温江位于中国西部，成都平原内——成都市主城区的重要组成部分，历史悠久，物产丰富，经济发达，自古有“金温江”的美誉。温江区地跨东经103°41′～103°55′，北纬30°36′～30°52′，面积277平方公里，境内均为平坦肥沃的平原。东临成都市青羊区、高新西区，南毗双流县，西接崇州市，北靠郫县、都江堰市。
10315, 唐克, http:\/\/b1-q.mafengwo.net\/s7\/M00\/D0\/43\/wKgB6lSjm--AfczLAAc-A6XQ01M330.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1372, 唐克位于四川西北部高原，著名的九曲黄河第一湾就在此地。黄河九曲第一弯地处草原腹心地带，河面宽而蜿蜒，曲折河水分割出无数河洲、小岛，水天一碧，碧波连秀，四时景色，变化万千，风景十分秀丽。索克藏寺是藏传佛教中著名的寺院。面向黄河九曲第一湾，宏伟的建筑依山而建，还有大片的僧侣的居室建在山坡的下方，显得整片建筑错落有致。
66243, 小金, http:\/\/p1-q.mafengwo.net\/s6\/M00\/6D\/48\/wKgB4lN7EGWAdbC3AAHSqAOriIQ80.jpeg?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1384, 小金县，旧名懋功，位于四川省西北部，阿坝藏族羌族自治州南端。境内河流众多，水利资源丰富，是长江流域的水源涵养、水土保持的源头之一。小金为藏、羌、回、汉民族杂居区，嘉绒藏族为主体民族，民族风情独特而多样。自然资源十分丰富，旅游资源得天独厚。境内有中国工农红军万里长征徒步翻越的第一座大雪山—夹金山，被海内外游人敬奉为“东方圣山”的四姑娘山国家风景名胜区，夹金山国家级森林公园，巴郎山抚边风景区，美兴镇风景区等景点。还有日隆喇嘛寺、锅庄坪、朝山会会址、清真寺、观音阁、革命烈士纪念塔灯文物古迹。
10598, 上里, http:\/\/n1-q.mafengwo.net\/s7\/M00\/D5\/8D\/wKgB6lSjoGGAMRLpAAnF6YOzack968.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1091, 上里镇位于雅安市雨城区北部，是四川历史文化名镇，亦是四川十大古镇之一，小镇依山傍水，田园小丘，木屋为舍，现仍保留着许多明清风貌的吊脚楼式建筑。除了文化古韵，上里的自然风光也十分迷人，以碧峰峡为代表的自然景点青峰对峙，景色秀雅，是休闲度假，感受古风古韵，放松心情的好去处。
10638, 白玉, http:\/\/n1-q.mafengwo.net\/s7\/M00\/F7\/A2\/wKgB6lSpGi-AeWJ0AAjMXVSDo-g225.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1383, 白玉县位于四川的西北部，处青藏高原向云贵高原的过渡地带，属甘孜藏族自治州所辖。白玉，在藏语中为“吉祥幸福”的意思，白玉县旅游资源丰富多彩，有颇具实力的宁玛派寺庙，原始纯净的自然保护区，神秘的山岩父系文化，精美的河坡藏民族手工艺，这些神奇的自然景观和深厚的人文积淀水乳交融，和谐统一，形成了白玉丰富而独特的旅游资源。
144528, 屏山, http:\/\/n1-q.mafengwo.net\/s7\/M00\/BE\/4A\/wKgB6lSqW76AayMbAAeulU8k2M8700.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1175, 屏山县自然生态环境优越，空气清新，这里有老君山国家级自然保护区、龙华中国历史文化名镇、八仙山世界第一立佛和丹霞洞石窟群省级重点文物保护单位等，旅游和文化紧紧结合，游客在这里不仅可以感受到美丽的自然风光，更可以感受历史和文化的气息。另外，这里的美食也是一大特色，这里有地道的地方名小吃和特色餐饮。
18329, 映秀, http:\/\/p1-q.mafengwo.net\/s7\/M00\/9D\/0D\/wKgB6lSosqCAS9rBAAa9CZNd4pQ403.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1067, 映秀镇地处四川汶川县城南部，与卧龙自然保护区相邻，是阿坝的门户，是前往九寨沟、卧龙、四姑娘山旅游的必经之路。2008年5月12日在四川省汶川县发生8.0级大地震，随后几天多次发生多次强烈余震，映秀镇是震中和重灾区，灾后，阿坝州坚持“不求大、小而美、精致、本色、安全”的基本原则，将映秀镇建成现代抗震建筑博物馆。
63015, 天全, http:\/\/p1-q.mafengwo.net\/s7\/M00\/8F\/96\/wKgB6lSqL4-AYEe1AAf7oyAF8rA872.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1378, 天全县在中国四川省中部偏西，是雅安市所辖的一个县。地处四川盆地西部边缘，二郎山东麓，青衣江上游，川藏公路横贯全境，是通往西藏的咽喉要地，也是茶马古道向西延伸必经的第一个县。天全县自然资源丰富，森林覆盖率高，旅游资源众多。境内栖息着大熊猫、金丝猴、牛羚、大鲵等数十种国家珍惜保护动物。境内最著名的旅游景点是二郎山风景名胜区。景区内景观资源丰富、类型多样，具有雄伟、险峻、神奇、韶秀、清幽的风貌。此外境内还有红灵山，白沙河等景点。
63057, 南江, http:\/\/n1-q.mafengwo.net\/s7\/M00\/5E\/CB\/wKgB6lSp8maAPCMqAAs2FjzVMvI164.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1137, 南江县位于四川东北边缘，毗邻陕西汉中市和广元旺苍县，是全国第二大苏区—川陕革命根据地的中心之一，第二次国内革命战争时期，徐向前、李先念等老一辈革命家在这里战斗两年多，红四门、禹王宫、将军石和巴山游击队旧居等革命遗址是重要的爱国主义教育基地。南江风景秀丽，被中外专家称为“四川盆地北缘山地重要的生物基因库”，有光雾山风景区、神门洞、皇柏林、小巫峡、断渠公园多处景点，光雾山更有有“九寨看水，光雾看山；山水不全看，不算到四川”之称。
63014, 石棉县, http:\/\/b1-q.mafengwo.net\/s7\/M00\/93\/0F\/wKgB6lSqMvGAfYO5AAhvZyvbTRY162.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1243, 石棉县是雅安市所辖的一个县。地处四川省西南部，雅安市最南端，东连汉源县、甘洛县，南接越西县、冕宁县，西依九龙县、康定县、北与泸定县毗邻。石棉县境内自然和旅游资源丰富。有闻名古今中外的红军强渡大渡河胜利纪念地安顺场和太平天国翼王石达开全军覆没遗址；有与海螺沟冰川公园相毗邻的贡嘎山南坡的省级风景区田湾河自然风景区。
10374, 格聂, http:\/\/n1-q.mafengwo.net\/s7\/M00\/9B\/D6\/wKgB6lSosUOAX9ZRAAfXBfS1f88610.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1583, 格聂风景区位于康南理塘县热柯乡境内，面积近500平方公里，是一大型风景名胜区，景区功能齐全，景色迷人。景区具有神、奇、雄、秀的特色，格聂山主峰终年白雪皑皑。在阳光照映下，金光闪闪。晴天，在两三百公里以外也能观见主峰高耸入云的壮景。格聂神山也是除喜马拉雅山以外的藏地唯一一个胜乐金刚的圣地，其佛教地位可见一斑。神山的景色秀丽，主峰终年白雪覆盖，山腰以原始森林装点山色，飞泉瀑布穿插其间，山下则是广阔的森林草原，以及清澈碧透的湖泊。
84541, 新都, http:\/\/n1-q.mafengwo.net\/s7\/M00\/EC\/46\/wKgB6lPR-heAZa84AAD4Nsq8kII88.jpeg?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1502, 新都位于川西平原腹心地带，是四川省省会城市成都市的北部主城区，新都区同时被定位为成都市城北副中心。 新都区的旅游景点以桂湖和宝光寺最为有名。桂湖是具有江南园林特色。位于城北10千米处的成都市植物园，是四川省第一座综合性园林。荟萃全省主要科属植物和中外珍稀树种200余种。包括6种一级保护植物，值得参观。
63039, 金堂, http:\/\/n1-q.mafengwo.net\/s7\/M00\/6E\/0B\/wKgB6lSqBsqAUnssAAkbmpuIqBY694.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1100, 金堂县地处成都平原东北部，县境东邻中江县，西连成都市青白江区、龙泉驿区，南靠乐至县、简阳市，北接广汉市、中江县。县城距成都市中区28千米，金堂是“成都平原经济圈”内的重点发展县和成都市“特色产业发展区”。中河、毗河、北河穿城而过，有“天府花园水城”之美誉，被评为“全省县域经济发展先进县”2013中国西部百强县排名第52名。
63013, 米易, http:\/\/p1-q.mafengwo.net\/s7\/M00\/9B\/FF\/wKgB6lSqO9KAL87UAAinZw7G6zo814.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1426, 米易县是四川省攀枝花市下辖的一个县城，位于青藏高原东南缘、四川省西南角，是攀枝市的北大门。米易县少数民族众多，生活着汉、彝、傈僳、回、白等25个民族。米易县历史悠久，民族风情浓郁，旅游资源丰富。境内景点有，神奇的龙潭溶洞旅游区，清真寺望月楼和何家坝新石器时代遗址，此外阳春三月到米易来看著名的三花节--桃花、梨花、油菜花一次盛开也会让人流连忘返。
62078, 资阳, http:\/\/b1-q.mafengwo.net\/s7\/M00\/B4\/64\/wKgB6lSqUeOAMekqAAiqz3fflTA394.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1194, 资阳市地处四川盆地中部，处于成都和重庆两大城市的中间，是四川省唯一连接成渝双核的中心城市，区位优势明显。资阳历史悠久，人文古迹丰富，尤其以安岳石刻为代表，安岳石刻被誉为“我国古代雕刻又一伟大宝库”，其中高三米，雕技精湛的紫竹观音被誉为“东方的维纳斯”。此外还有依山而建，气势巍峨的无际禅师亭、被列入《世界名湖录》的简阳三岔湖、称为“人间瑶池”的简阳龙泉湖、五凤山森林公园等多处著名景点，是休闲度假的好去处。
63006, 冕宁, http:\/\/b1-q.mafengwo.net\/s6\/M00\/E0\/B2\/wKgB4lNGHpOACvS_AAI-t-dP1Ps97.jpeg?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1107, 冕宁县是四川省凉山彝族自治州北部的一个县，位于四川省西南部，凉山彝族自治州北部，自古以来，就是四川往来于祖国西南边陲的重要通道之一，地理位置十分重要，属攀西地区精华地带，被誉为"攀西龙头"。冕宁县境内具有绚丽多彩的民族风情，还有众多著名的旅游景点。举世闻名的中国西昌卫星发射中心发射场区是一定要去参观的，这是我国唯一对外开放的卫星发射基地。此外还有象征民族团结光辉典范的高原明珠彝海；古木葱笼的灵山寺及高原五彩池连三海等景点。
63052, 叙永, http:\/\/b1-q.mafengwo.net\/s7\/M00\/68\/19\/wKgB6lSp_vOAXC30AAgnQ5djnlU775.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1398, 叙永县是四川泸州下辖县，位于四川盆地南缘，接壤云贵，鸡鸣三省，历为川滇黔三省商贸集散地。叙永县历史悠久，自古商贾云集，素有川南门户之称，是西蜀千年屏障。红军四渡赤水时曾辗转于此，改变了中国革命的历史命运。叙永县素有“川南林乡”之誉，为国家速生丰产用材林基地县，尤以竹笋产品独具特色，畅销国内外市场。天生桥溶洞、穿山洞、仙人洞等景观奇特，雄伟壮观；桫椤风景区，溪流如练，瀑布飞泻，风光如画；春秋祠更是已载入《中国名胜词典》。
60642, 蒲江, http:\/\/n1-q.mafengwo.net\/s7\/M00\/9E\/06\/wKgB6lSqPXiAPxJ3AAemlqnQSkU367.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1200, 蒲江县隶属于成都市，森林资源丰富，空气清新，大气质量好，“三山”夹“两水”，山水错列，构成千姿百态、雄伟壮丽之地貌。除此之外，蒲江还拥有悠久的历史，人杰地灵，是宋代理学家魏了翁和抗日名将李家钰的故乡。
84660, 龙泉驿, http:\/\/p1-q.mafengwo.net\/s9\/M00\/F4\/DC\/wKgBs1hbaJOATXZ_AAOkMDB8A6A15.jpeg?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1283, 龙泉驿区位于成都市三环路以东，为成都市11个市辖区之一，成都市东部副中心，是国务院批准的成都市城市向东发展主体区域、成都经济技术开发区所在地和天府新区龙泉片区所在区域。素有“四时花不断，八节佳果香”之美誉，是国务院正式命名的“中国水蜜桃之乡”。
35423, 德格, http:\/\/p1-q.mafengwo.net\/s7\/M00\/61\/FF\/wKgB6lSp9teASsdNAAb-oVs7XjY513.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1509, 德格县位于四川省甘孜藏族自治州的西北部，县城所在地为更庆镇。德格是川西的小县城，藏着一座历经数百年的印经院。阿须乡远离喧嚣的都市，民俗风情纯朴。开阔的草原之上，依山傍水，景色迷人。进入德格县境，那猎猎飘舞的经幡，随处可见身着赤褐色服饰的僧侣，已经有了一种身入佛教胜地的感觉。藏传佛教五大教派在这里各显异彩，为了发扬光大自己教派的影响，纷纷创办佛学院。
15980, 新津, http:\/\/n1-q.mafengwo.net\/s7\/M00\/B0\/57\/wKgB6lPPbQ6ATwS1AAHC_oi21QY02.jpeg?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1282, 新津位于四川成都的南部，古有“南方丝绸古道第一站”之誉，今有“成都南大门”之称。新津属亚热带季风湿润气候，无霜期长，雨量充沛，四季分明。新津风景旅游资源非常丰富，有大小景点20余处。古今第一忠孝儒林纯阳观，“九莲胜景”观音寺，“东方蒙娜丽莎”和“东方维纳斯”，“稠粳出云”的老君庙等景观。新津，位于四川盆地西部，成都市南部，东接双流县，西临邛崃市，南濒眉山市，是成都市的南大门。新津幅员面积330万平方公里，辖6街道5镇1乡，总人口30.87万人，其中城镇人口12万人。北面花源街道距成都市区19km，距西南航空港10km，新津历史悠久，自北周定名，相袭至今，已有1450年历史，自古以来“商贾云集，货如轮转，多出富商”，为川西重要的物资集散地和交通枢纽，是四川省经济技术向西南辐射的必经之地。
42884, 绵竹, http:\/\/n1-q.mafengwo.net\/s7\/M00\/64\/4E\/wKgB6lSp-YeAboubAAhZRQjEmns556.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1451, 绵竹市地处四川盆地西北部，建成有绵竹至德阳快速通道，被誉为“天下七十二洞天福地之一”。古为蜀山氏地，石亭江从高景关入市境，流经市境，与绵远河会合后流入沱江。绵竹年画以产于竹纸之乡的四川省绵竹县而得名，历史悠久。绵竹着力打造“春赏花、夏纳凉，秋品果、冬观雪”的观光休闲和乡村旅游精品。
62950, 雅江, http:\/\/b1-q.mafengwo.net\/s6\/M00\/9B\/54\/wKgB4lOZEjqAbsNAAAIBRWAkvlg71.jpeg?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1230, 雅江，藏语“亚曲喀”，“河口”的意思，位于四川甘孜藏族自治州南部，历史上曾是雅砻江重要渡口之一。设四区、十六乡、一镇。雅江县地处青藏高原东缘的高山峡谷与草原的过渡带，受其复杂地形的影响，形成了独特而神奇的自然景观；又因雅江县位于康巴地区腹地，立于茶马古道上，积淀下了丰富的康巴人文景观。因而，享有“中国香格里拉文化旅游大环线第一县”和“茶马古道第一渡”之称。
150368, 万源, http:\/\/n1-q.mafengwo.net\/s9\/M00\/C1\/38\/wKgBs1eXDHOADMohAACG_zhkD8Q72.jpeg?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1458, 万源市位于四川东北部，大巴山腹心地带，界于北纬30°39′—32°20′，东经107°28′—108°31′之间，是中国  南北气候的分界线  和嘉陵江  、汉江  的分水岭，地处川、陕、渝三省（市）结合部，7个县市的交汇处，襄渝铁路  、国道  210线（包南路），达陕高速（包茂高速）及川东电网纵贯全市，是进出川的主要通道和重要门户，是连接川陕渝经济  、文化、交通的重镇，素有秦川  锁钥之称，享有“万宝之源”的美誉。万源市有国家级地质公园八台山，“十里画廊”龙潭河，“中国仙山”烟霞山，休闲避暑胜地鱼泉山、长洞湖、扁桶峡，以及石冠古寺、观音幽峡、项王溶洞、黑宝林海、茶海晨曦、龙潭温泉等特色生态旅游景点，被誉为“中国西部养生天堂”。
63056, 华蓥, http:\/\/b1-q.mafengwo.net\/s6\/M00\/73\/FD\/wKgB4lNMnz-AYwNGAAGlyDKRyh488.jpeg?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1400, 华蓥市位于四川省东部，因华蓥山而得名，是红岩精神发祥地之一。华蓥区位独特，水陆空交通发达，是四川以东进出重庆的门户，襄渝铁路纵贯南北，境内设有4个火车站，人均铁路拥有量居全国第一。其中华蓥山旅游区位于华蓥市境内，是国家森林公园、国家地质公园、全国红色旅游经典景区，景区内有著名的华蓥山游击队纪念馆，华蓥山蜡像馆，华蓥山地质博物馆等。此外，华蓥市还有安丙家族墓地、仙鹤洞、水杉山庄、褒先寺、溪口宝鼎、三百梯等多处景点。
10271, 道孚, http:\/\/n1-q.mafengwo.net\/s7\/M00\/65\/4C\/wKgB6lSp-yqAF50tAAila9BFxu4096.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1286, 道孚县位于四川省西北部，甘孜州东北部。东与丹巴，西同新龙，南和康定、雅江，北与炉霍及阿坝州的金川、壤塘等共七县接壤相邻。东与丹巴，西同新龙，南和康定、雅江，北与炉霍及阿坝州的金川、壤塘等共七县接壤相邻。踏入这块别具风格的土地，如入梦幻境界，一切一切都如诗、如画，实在是人间的香格里拉。道孚民居，非常有特色，值得推荐。这里的佛教文化也是可以看看的。这里海拔只有两千多米，丝毫没有不适。
35409, 简阳, http:\/\/n1-q.mafengwo.net\/s7\/M00\/87\/BF\/wKgB6lSqJJCAcACrAASb7kveVzg615.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1170, 简阳属于四川省，由地级资阳市代管。位于四川盆地西部、龙泉山东麓、沱江中游，素有“天府雄州”、“蜀都东来第一州”之美誉，东邻乐至县，南接资阳市雁江区，西连双流县和仁寿县，北倚成都市龙泉驿区和金堂县。简阳市历史悠久，有2000多年的历史，境内历史文化遗迹丰富。恐龙化石、逍遥洞汉碑、阿斗读书台、张飞营等三国遗迹都是其历史的见证。简阳市内旅游资源丰富，有简阳八景、丹景山、五凤山森林公园、两湖一山(龙泉湖，三岔湖，龙泉山）等景观。到了简阳市也不能忘了品尝这里的特色美食，羊肉食品（羊肉汤和羊肉串）是简阳市最为著名的饮食。
27663, 水磨古镇, http:\/\/p1-q.mafengwo.net\/s7\/M00\/E7\/5F\/wKgB6lSpBEeARkAkAAhKUry4Tos512.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1250, 水磨古镇早在商代就享有“长寿之乡”的美誉，时称老人村。距成都76公里，都江堰市25公里，是镶嵌在都江堰、青城山、卧龙大熊猫栖息地、九寨沟、黄龙之间的一颗绿宝石，是西羌文化名镇。禅寿老街体现古人“天人合一”的建筑思想和理念，两侧分布的春风阁、大夫第、万年台、字库、白塔等建筑集藏羌汉民族建筑特色精华而修建的景观建筑。飞马寨现为水磨古镇景区的骑马观光胜地，寨后有水神沟、犀牛池、望山坡等古迹。
16165, 炉霍, http:\/\/b1-q.mafengwo.net\/s7\/M00\/91\/64\/wKgB6lSqMU-AKglUAAZkvg9qf2E880.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1374, 炉霍位于四川甘孜藏族自治州中北部，是西南重点原始林区，也是长江上游重要的水源涵养区之一。炉霍境内森林茂密，河流纵横，气候和风景都非常宜人，又因是藏地，行走其间，将会被浓郁的藏域风情笼罩，不忍离去。作为霍岭大战的主战场，留下了无数动人的传说和丰富的遗迹。另外，炉霍县地处远古民族迁徙古道要衢，以石棺为代表的远古文明遗存十分丰富。
29010, 李庄古镇, http:\/\/b1-q.mafengwo.net\/s7\/M00\/63\/88\/wKgB6lSp-ECAZ_nMAAbxOtU9GCE343.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1490, 李庄是国家级历史文化名镇，位于宜宾市郊19公里处的长江南岸李庄坝，古为渔村，汉代曾设驿站，由于濒临长江，故为明清水运商贸之地。李庄古镇文物古迹众多，人文景观荟萃，古建筑群规模宏大，布局严谨，比较完整地体现了明、清时期川南民居、庙宇、殿堂等建筑的特点。镇上酒肆茶楼，商店林立，繁华热闹。现仍保存明、清古镇的格局和风貌，石板街道，两旁多为清代建筑，风火山墙高耸，雕花门窗，古色古香。院落间有幽深的小巷。临江码头，有石板阶梯层层叠叠而上，通往大街，具有浓厚的川南地方民族特色。古建筑群中的木雕石刻做工精细，栩栩如生，有较高的艺术欣赏价值。
62949, 新龙县, http:\/\/b1-q.mafengwo.net\/s7\/M00\/A0\/39\/wKgB6lSqPz2AMiHVAAVBWsiHfC0818.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1112, 新龙县藏语称“梁茹”，意为林间的河谷。因其位于甘孜州的腹心地带，故有肚脐县之说.。水能蕴藏总量3250万千瓦，有金、铜、锌等珍贵矿藏，尤以金成色好，品位高，享有金瞻堆之美誉；野生动物有獐、熊、豹、藏羚羊等数十种，雄龙西神山更体现人与自然，人与动物的和谐相处，境内还出产虫草、贝母、黄芪等名贵中药材。著名景点有卡洼洛日大雪山、皮察沟、措卡湖。
63049, 青川, http:\/\/n1-q.mafengwo.net\/s7\/M00\/F4\/C5\/wKgB6lSpFKqAGj5mAAk2i8VKNWA416.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1265, 青川位于嘉陵江中上游，因“其水清美”而得名（“其水”指青竹江），自西汉置郡至今，已有2300多年的历史，境内文物古迹甚多。白水关昔日金戈铁马，旌旗猎猎，杀声震天，如今关城已毁，遗址残留，又因宝珠寺电站的建成，白水关下汇集了数十平方公里宽阔水面的白龙湖，放眼望去，但见落日余辉里湖滨芦苇从生，岸边水鸟栖息，村庄炊烟袅袅，农夫荷锄晚归。青溪古镇历史悠久，是我国古阴平道上的重要关隘，石牛寺、马鞍山、高桥寺、玉花泉、鱼洞砭、关虎石、醍醐塘、九龙包等为古镇八景。境内的唐家河国家级自然保护区以大熊猫、金丝猴、扭角羚等珍稀动物及栖息地为主要保护对象的综合性自然保护区。
16422, 大渡河, http:\/\/n1-q.mafengwo.net\/s7\/M00\/66\/ED\/wKgB6lSp_XuAFX3-AAhVpJrm16E455.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1413, 大渡河，古称沫水，是岷江的最大支流，位于四川省中西部，发源于青海省玉树藏族自治州境内巴颜喀拉山南麓，向南入四川省分别流经阿坝藏族羌族自治州、甘孜藏族自治州、雅安市、凉山彝族自治州、乐山市。大渡河峡谷被评为国家地质公园。峡谷东西宽17公里，南北长26公里，最窄处仅20余米，最深处却有2675米，比世界第一大峡谷科罗拉多还深542米。近现代历史上在有两件发生在大渡河的历史事件，一是太平天国的翼王石达开在大渡河全军覆没，二是红军强渡大渡河。
